Votation populaire du 4 mars 2018;;;;;;;;;;;;
Initiative populaire ÆOui Ö la suppression des redevances radio et tÇlÇvision (suppression des redevances Billag)Ø;;;;;;;;;;;;
No votation:  6170;;;;;;;;;;;;
 ;;;;;;;;;;;;
No canton;Canton;No commune;Commune;Electeurs inscrits;Bulletins rentrÇs;Participation;Bulletins blancs;Bulletins nuls;Bulletins valables;Oui;Non;Oui en %
 ;;;;;;;;;;;;
 ;Suisse; ;;5 391 090;2 956 354;54.8;14 515;9 700;2 932 139;833 837;2 098 302;28.4
 ;;;;;;;;;;;;
2;Bern / Berne;302;Bargen (BE);769;423;55.0;0;0;423;105;318;24.8
2;Bern / Berne;303;Grossaffoltern;2 380;1 261;53.0;7;1;1 253;327;926;26.1
2;Bern / Berne;304;Kallnach;1 468;747;50.9;3;0;744;222;522;29.8
2;Bern / Berne;305;Kappelen;1 035;567;54.8;0;0;567;180;387;31.7
2;Bern / Berne;306;Lyss;10 316;5 085;49.3;16;1;5 068;1 295;3 773;25.6
2;Bern / Berne;307;Meikirch;1 972;1 281;65.0;5;21;1 255;281;974;22.4
2;Bern / Berne;309;Radelfingen;1 023;553;54.1;3;17;533;149;384;28.0
2;Bern / Berne;310;Rapperswil (BE);2 161;1 058;49.0;4;0;1 054;307;747;29.1
2;Bern / Berne;311;SchÅpfen;2 900;1 515;52.2;3;0;1 512;387;1 125;25.6
2;Bern / Berne;312;Seedorf (BE);2 470;1 314;53.2;10;0;1 304;404;900;31.0
2;Bern / Berne;321;Aarwangen;3 126;1 663;53.2;8;0;1 655;554;1 101;33.5
2;Bern / Berne;322;Auswil;392;185;47.2;0;0;185;70;115;37.8
2;Bern / Berne;323;Bannwil;515;296;57.5;4;6;286;110;176;38.5
2;Bern / Berne;324;Bleienbach;567;278;49.0;1;0;277;83;194;30.0
2;Bern / Berne;325;Busswil bei Melchnau;173;93;53.8;0;0;93;43;50;46.2
2;Bern / Berne;326;Gondiswil;611;272;44.5;1;0;271;87;184;32.1
2;Bern / Berne;329;Langenthal;10 236;5 066;49.5;21;0;5 045;1 350;3 695;26.8
2;Bern / Berne;331;Lotzwil;1 745;904;51.8;3;0;901;279;622;31.0
2;Bern / Berne;332;Madiswil;2 602;1 310;50.3;1;19;1 290;370;920;28.7
2;Bern / Berne;333;Melchnau;1 106;533;48.2;3;0;530;151;379;28.5
2;Bern / Berne;334;Obersteckholz;341;191;56.0;2;0;189;66;123;34.9
2;Bern / Berne;335;Oeschenbach;203;91;44.8;0;0;91;28;63;30.8
2;Bern / Berne;336;Reisiswil;148;70;47.3;0;0;70;17;53;24.3
2;Bern / Berne;337;Roggwil (BE);2 834;1 381;48.7;11;0;1 370;462;908;33.7
2;Bern / Berne;338;Rohrbach;1 219;509;41.8;1;0;508;196;312;38.6
2;Bern / Berne;339;Rohrbachgraben;325;154;47.4;2;0;152;35;117;23.0
2;Bern / Berne;340;RÅtschelen;438;236;53.9;0;6;230;82;148;35.7
2;Bern / Berne;341;SchwarzhÑusern;418;220;52.6;0;2;218;83;135;38.1
2;Bern / Berne;342;Thunstetten;2 304;1 008;43.8;2;0;1 006;364;642;36.2
2;Bern / Berne;344;Ursenbach;728;323;44.4;0;6;317;103;214;32.5
2;Bern / Berne;345;Wynau;1 074;474;44.1;1;12;461;186;275;40.3
2;Bern / Berne;351;Bern;88 121;53 638;60.9;293;34;53 311;8 286;45 025;15.5
2;Bern / Berne;352;Bolligen;4 810;3 221;67.0;6;11;3 204;612;2 592;19.1
2;Bern / Berne;353;Bremgarten bei Bern;3 215;2 202;68.5;13;0;2 189;357;1 832;16.3
2;Bern / Berne;354;Kirchlindach;2 319;1 516;65.4;10;1;1 505;329;1 176;21.9
2;Bern / Berne;355;Kîniz;28 404;16 808;59.2;81;8;16 719;3 335;13 384;19.9
2;Bern / Berne;356;Muri bei Bern;9 427;6 145;65.2;26;10;6 109;1 343;4 766;22.0
2;Bern / Berne;357;Oberbalm;715;350;49.0;0;9;341;102;239;29.9
2;Bern / Berne;358;Stettlen;2 217;1 334;60.2;4;0;1 330;368;962;27.7
2;Bern / Berne;359;Vechigen;4 035;2 424;60.1;6;4;2 414;556;1 858;23.0
2;Bern / Berne;360;Wohlen bei Bern;6 994;4 400;62.9;11;2;4 387;855;3 532;19.5
2;Bern / Berne;361;Zollikofen;6 820;3 911;57.3;12;8;3 891;969;2 922;24.9
2;Bern / Berne;362;Ittigen;7 415;3 973;53.6;11;8;3 954;1 000;2 954;25.3
2;Bern / Berne;363;Ostermundigen;10 692;5 878;55.0;36;1;5 841;1 465;4 376;25.1
2;Bern / Berne;371;Biel/Bienne;31 037;13 808;44.5;72;4;13 732;2 909;10 823;21.2
2;Bern / Berne;372;Evilard;1 803;1 122;62.2;1;26;1 095;204;891;18.6
2;Bern / Berne;381;Arch;1 213;560;46.2;1;0;559;211;348;37.7
2;Bern / Berne;382;BÅetigen;665;383;57.6;1;0;382;121;261;31.7
2;Bern / Berne;383;BÅren an der Aare;2 466;1 246;50.5;3;0;1 243;317;926;25.5
2;Bern / Berne;385;Diessbach bei BÅren;719;371;51.6;3;8;360;98;262;27.2
2;Bern / Berne;386;Dotzigen;1 099;561;51.0;3;0;558;180;378;32.3
2;Bern / Berne;387;Lengnau (BE);3 323;1 546;46.5;3;15;1 528;478;1 050;31.3
2;Bern / Berne;388;Leuzigen;970;442;45.6;0;0;442;128;314;29.0
2;Bern / Berne;390;Meinisberg;945;465;49.2;2;0;463;143;320;30.9
2;Bern / Berne;391;Oberwil bei BÅren;659;333;50.5;6;0;327;87;240;26.6
2;Bern / Berne;392;Pieterlen;2 504;1 120;44.7;3;1;1 116;373;743;33.4
2;Bern / Berne;393;RÅti bei BÅren;657;314;47.8;0;6;308;94;214;30.5
2;Bern / Berne;394;Wengi;462;231;50.0;1;0;230;62;168;27.0
2;Bern / Berne;401;Aefligen;820;443;54.0;2;0;441;147;294;33.3
2;Bern / Berne;402;Alchenstorf;464;240;51.7;0;0;240;65;175;27.1
2;Bern / Berne;403;BÑriswil;822;486;59.1;3;1;482;156;326;32.4
2;Bern / Berne;404;Burgdorf;11 735;6 079;51.8;14;15;6 050;1 380;4 670;22.8
2;Bern / Berne;405;Ersigen;1 642;890;54.2;2;0;888;268;620;30.2
2;Bern / Berne;406;Hasle bei Burgdorf;2 611;1 130;43.3;5;0;1 125;310;815;27.6
2;Bern / Berne;407;Heimiswil;1 308;607;46.4;2;0;605;170;435;28.1
2;Bern / Berne;409;Hindelbank;1 812;951;52.5;6;0;945;287;658;30.4
2;Bern / Berne;410;Hîchstetten;375;178;47.5;0;0;178;63;115;35.4
2;Bern / Berne;411;Kernenried;421;214;50.8;0;1;213;69;144;32.4
2;Bern / Berne;412;Kirchberg (BE);4 262;2 327;54.6;11;0;2 316;650;1 666;28.1
2;Bern / Berne;413;Koppigen;1 638;903;55.1;2;13;888;240;648;27.0
2;Bern / Berne;414;Krauchthal;1 882;924;49.1;2;8;914;252;662;27.6
2;Bern / Berne;415;Lyssach;1 101;584;53.0;0;15;569;175;394;30.8
2;Bern / Berne;416;Mîtschwil;243;123;50.6;0;0;123;34;89;27.6
2;Bern / Berne;418;Oberburg;1 980;962;48.6;6;0;956;282;674;29.5
2;Bern / Berne;420;RÅdtligen-AlchenflÅh;1 542;645;41.8;5;0;640;216;424;33.8
2;Bern / Berne;421;Rumendingen;60;34;56.7;0;0;34;9;25;26.5
2;Bern / Berne;423;Willadingen;174;101;58.0;0;0;101;27;74;26.7
2;Bern / Berne;424;Wynigen;1 675;865;51.6;2;0;863;208;655;24.1
2;Bern / Berne;431;CorgÇmont;1 139;597;52.4;6;0;591;162;429;27.4
2;Bern / Berne;432;Cormoret;378;205;54.2;0;1;204;48;156;23.5
2;Bern / Berne;433;CortÇbert;479;216;45.1;0;3;213;68;145;31.9
2;Bern / Berne;434;Courtelary;964;496;51.5;3;0;493;128;365;26.0
2;Bern / Berne;435;La Ferriäre;418;174;41.6;2;0;172;38;134;22.1
2;Bern / Berne;437;Mont-Tramelan;108;59;54.6;1;0;58;11;47;19.0
2;Bern / Berne;438;Orvin;896;432;48.2;3;0;429;127;302;29.6
2;Bern / Berne;441;Renan (BE);716;341;47.6;1;0;340;79;261;23.2
2;Bern / Berne;442;Romont (BE);148;76;51.4;1;0;75;21;54;28.0
2;Bern / Berne;443;Saint-Imier;3 068;1 300;42.4;5;1;1 294;342;952;26.4
2;Bern / Berne;444;Sonceboz-Sombeval;1 252;541;43.2;6;0;535;149;386;27.9
2;Bern / Berne;445;Sonvilier;873;357;40.9;1;0;356;86;270;24.2
2;Bern / Berne;446;Tramelan;3 201;1 596;49.9;8;6;1 582;393;1 189;24.8
2;Bern / Berne;448;Villeret;657;325;49.5;0;0;325;77;248;23.7
2;Bern / Berne;449;Sauge;626;293;46.8;0;0;293;89;204;30.4
2;Bern / Berne;450;PÇry-La Heutte;1 322;595;45.0;7;0;588;161;427;27.4
2;Bern / Berne;491;BrÅttelen;416;210;50.5;0;7;203;54;149;26.6
2;Bern / Berne;492;Erlach;1 012;559;55.2;1;0;558;136;422;24.4
2;Bern / Berne;493;Finsterhennen;343;170;49.6;1;0;169;40;129;23.7
2;Bern / Berne;494;Gals;579;306;52.8;1;0;305;95;210;31.1
2;Bern / Berne;495;Gampelen;635;302;47.6;1;1;300;89;211;29.7
2;Bern / Berne;496;Ins;2 340;1 275;54.5;9;0;1 266;276;990;21.8
2;Bern / Berne;497;LÅscherz;431;195;45.2;0;0;195;71;124;36.4
2;Bern / Berne;498;MÅntschemier;807;470;58.2;2;7;461;152;309;33.0
2;Bern / Berne;499;Siselen;446;231;51.8;1;0;230;66;164;28.7
2;Bern / Berne;500;Treiten;314;177;56.4;2;2;173;49;124;28.3
2;Bern / Berne;501;Tschugg;304;176;57.9;0;0;176;33;143;18.8
2;Bern / Berne;502;Vinelz;665;364;54.7;1;0;363;87;276;24.0
2;Bern / Berne;533;BÑtterkinden;2 492;1 343;53.9;2;30;1 311;348;963;26.5
2;Bern / Berne;536;Diemerswil;162;101;62.3;1;0;100;31;69;31.0
2;Bern / Berne;538;Fraubrunnen;3 855;2 186;56.7;16;0;2 170;536;1 634;24.7
2;Bern / Berne;540;Jegenstorf;4 249;2 510;59.1;11;4;2 495;542;1 953;21.7
